steamid
76561197968380577
76561198061266696
76561198128989766
76561197960395880
76561197981641052
76561198820816240
76561199247902802
76561198347445446
76561198151624388
76561197987213712
76561198988891633
76561199465957155
76561199143364615
76561198165251668
76561197980560922
76561198125016142
76561199218445795
76561198159076222
76561198390197915
76561198416029283
76561198852605330
76561199569961501
76561198859151340
76561198006474509
76561198119534390
76561198017998637
76561199031504000
76561197987458649
76561197989134033
76561197990838454
76561197991241339
76561197991447663
76561197992382835
76561197992627300
76561197992673871
76561197992887464
76561197993285696
76561197993464097
76561197993731478
76561197994810515
76561197995123688
76561197995696997
76561197995870084
76561197995872577
76561197996163936
76561197996192997
76561197997051627
76561197997235530
76561197998351459
76561197998457520
76561197998745468
76561197999040472
76561197999696876
76561198000006998
76561198000062934
76561198000265048
76561198000655678
76561198000916173
76561198002259245
76561198002512023
76561198002714563
76561198002744773
76561198003024875
76561198003661560
76561198003740767
76561198003744097
76561198003811116
76561198004453198
76561198004484464
76561198006489651
76561198007858572
76561198007926303
76561198009622687
76561198010195699
76561198010251840
76561198013476790
76561198014876950
76561198015687852
76561198017393743
76561198353765493
76561198095801113
76561197995376362
76561198157773610
76561198988300587
76561198342707912
76561197985821734
76561198972414470
76561198999947679
76561198421955623
76561198064951075
76561198085895690
76561197985084818
76561197998148399
76561198034693120
76561198035025010
76561198040041930
76561198062638528
76561198070208296
76561198092243138
76561198105286856
76561198109647094
76561198116812594
76561198123503617
76561198126815037
76561198147219606
76561198163796185
76561198180544910
76561198206249565
76561198235459616
76561198261498280
76561198272209080
76561198281153076
76561198288959652
76561198293174046
76561198321974482
76561198331533683
76561198332039655
76561198346538761
76561198347715241
76561198355789694
76561198405759329
76561198416701634
76561198446064724
76561198817999961
76561198850832303
76561198873577745
76561198893152813
76561198971192931
76561198977488942
76561198994268264
76561199008392567
76561199024915059
76561199086147080
76561199096474069
76561199121151922
76561199140369919
76561199159091366
76561199210467535
76561198209742409
76561199019378703
76561198035032799
76561197988681940
76561197989159601
76561197989834155
76561197991712905
76561197992768513
76561197993144430
76561197993525064
76561197993662258
76561197994263945
76561197994665690
76561197994722050
76561197994942256
76561197995270655
76561197995608265
76561197997211975
76561197997770027
76561197997779851
76561197998035677
76561197998262248
76561197998568567
76561197998917316
76561197998926379
76561197999058659
76561197999271498
76561197999302282
76561197999384795
76561197999602393
76561198000183765
76561198000354249
76561198000645198
76561198000811191
76561198001475852
76561198001529306
76561198001798045
76561198001950759
76561198002121935
76561198002168790
76561198002216744
76561198003008330
76561198003079597
76561198003205237
76561198003284170
76561198003332529
76561198003604698
76561198004154304
76561198004307424
76561198004587783
76561198005453496
76561198008384511
76561198008476517
76561198010109613
76561198012306636
76561198012794200
76561198013553651
76561198014330963
76561198015191391
76561198018377711
76561198027469807
76561198080544146
76561198188142201
76561199084452350
76561197991543015
76561197992018934
76561197992720282
76561197993499192
76561197993533877
76561197993540201
76561197994127168
76561197994378119
76561197995235401
76561197995799219
76561197996144105
76561197996851002
76561197997153591
76561197997973890
76561197998638074
76561197999238877
76561197999328612
76561197999363032
76561197999368505
76561197999391952
76561197999392909
76561197999433716
76561197999886365
76561198000065467
76561198000263296
76561198000313987
76561198000331641
76561198000466176
76561198000890026
76561198001463518
76561198001826157
76561198002029998
76561198002466500
76561198003175654
76561198003194500
76561198003296571
76561198003850883
76561198004059003
76561198004079274
76561198004677393
76561198006227424
76561198006486794
76561198010324681
76561198010457386
76561198010778743
76561198012182917
76561198013514061
76561198013749733
76561198017647019
76561198019362299
76561198020677065
76561198021003632
76561198025968446
76561198027232130
76561199031496915
76561197993679004
76561198294522563
76561198891843362
76561198147437887
76561198996519777
76561199031161451
76561197988242788
76561197988327836
76561197989850337
76561197992227535
76561197992672274
76561197993295727
76561197993388319
76561197994196684
76561197995263412
76561197995629983
76561197996025387
76561197996308588
76561197996954803
76561197997495922
76561197998209071
76561197998414136
76561197998886063
76561197998922054
76561197999108515
76561198000018781
76561198000079453
76561198000657927
76561198000772214
76561198001288665
76561198001867484
76561198001891911
76561198002045751
76561198002995387
76561198003055008
76561198003714246
76561198004073285
76561198004144807
76561198004426807
76561198006144043
76561198006737532
76561198007992388
76561198008965620
76561198009698891
76561198010306854
76561198010366761
76561198010950060
76561198012322784
76561198012549929
76561198014585601
76561198016160365
76561198016218098
76561198017377816
76561198017850993
76561198017899648
76561198018278327
76561198022197538
76561198026893381
76561199009585480
76561198013877350
76561198239330158
76561198948220050
76561198335362089
76561198978666665
76561198375754187
76561198006903450
76561199029336465
76561198119553518
76561197961821674
76561198132831727
76561199061121857
76561197989938541
76561197991695176
76561197991712295
76561197991769762
76561197992287978
76561197992342644
76561197992377581
76561197993472611
76561197994107301
76561197994206098
76561197996138498
76561197996489934
76561197996520698
76561197996617308
76561197997197175
76561197997381817
76561197998300143
76561197998544376
76561197998603427
76561197998707253
76561197999709013
76561198000216773
76561198001170819
76561198001704995
76561198001880038
76561198001990384
76561198002053764
76561198002101645
76561198002274480
76561198002886440
76561198002957591
76561198003743542
76561198004013677
76561198004177912
76561198004284103
76561198004461202
76561198004534287
76561198004614737
76561198007202980
76561198007979916
76561198008483815
76561198008693151
76561198009372717
76561198011087674
76561198014769851
76561198016087790
76561198016452669
76561198017376622
76561198017727216
76561198020870905
76561198030623735
76561198037309286
76561199010033107
76561198005288126
76561198104904064
76561198000342908
76561198107832009
76561199097132417
76561198978366912
76561199031560966
76561199136837857
76561198022654483
76561198888894039
76561199408711546
76561198109870136
76561199181521298
76561198894766217
76561199020854805
76561199021125868
76561199047143010
76561198112417616
76561198145223488
76561198277990360
76561198124762634
76561198070988510
76561198896739631
76561198086524253
76561198209547411
76561198156045901
76561198219301787
76561197987238295
76561197988834995
76561197989104763
76561197990206191
76561197990954027
76561197990975303
76561197991229708
76561197991429028
76561197992794373
76561197992797282
76561197992832063
76561197992876055
76561197993800736
76561197994045517
76561197994087461
76561197994131932
76561197994905743
76561197996054359
76561197997151930
76561197997383483
76561197997862247
76561197998067205
76561197998159319
76561197998441054
76561197999035792
76561197999193781
76561197999200600
76561197999410654
76561198000138772
76561198000170150
76561198001077726
76561198001609504
76561198001717098
76561198002260404
76561198002323276
76561198003029552
76561198003055423
76561198003144561
76561198003281889
76561198003409508
76561198003538393
76561198003616480
76561198004004934
76561198005510149
76561198005681082
76561198006386970
76561198009166508
76561198009549777
76561198010858933
76561198010925645
76561198011368673
76561198011494096
76561198014986073
76561198017818215
76561198023115407
76561198035416169
76561199377048880
76561198797757765
76561199036310925
76561198166201175
76561199224755714
76561198356836034
76561198022007673
76561199024429724
76561198128353652
76561198323432312
76561198164075727
76561198148760630
76561198362479070
76561198985475929
76561199029677284
76561198185537433
76561198091239333
76561198368213037
76561199028758921
76561198984847952
76561198074299663
76561199009328012
76561198400047885
76561198076222824
76561198357413144
76561198271275741
76561199170355276
76561198124279308
76561198129425099
76561198263402808
76561198125819250
76561198021113842
76561198198662497
76561198973037052
76561197990794145
76561197990940846
76561197990948088
76561197990963332
76561197991150020
76561197991391709
76561197992848838
76561197993099331
76561197994254193
76561197995604309
76561197996049825
76561197996213580
76561197998185562
76561197998341539
76561197998413623
76561197998848188
76561197999023881
76561198000471233
76561198000539119
76561198000966907
76561198001117192
76561198001333979
76561198001504794
76561198001771933
76561198001887571
76561198002098818
76561198002174210
76561198002975125
76561198003693371
76561198003815736
76561198004067514
76561198004539995
76561198004557744
76561198006470799
76561198008259370
76561198009193805
76561198011300532
76561198012390034
76561198012917034
76561198014380051
76561198015307248
76561198016899307
76561198017536525
76561198018632851
76561198019773220
76561198027510313
76561199058166523
76561199227929052
76561199780206444
76561198370065714
76561198996979561
76561198281417593
76561198068461259
76561198263447128
76561199668379530
76561198182115485
76561198091909713
76561198023350637
76561198131979346
76561198250260384
76561198232590340
76561198033441487
76561198034856953
76561198841757139
76561198113636877
76561198210901644
76561198344686700
76561198309717776
76561198580440313
76561199153244394
76561198079819419
76561198116928422
76561198150022595
76561199214836229
76561199028701278
76561198329955583
76561198135721700
76561199090883592
76561198097815175
76561198078939944
76561198126652496
76561199028483499
76561199122556270
76561198310556066
76561199076090549
76561198302772736
76561198057025911
76561198823529458
76561198253701362
76561198255284551
76561198126627527
76561199803405594
76561198246506092
76561198313323511
76561198253735282
76561199549052963
76561198157828174
76561198408055744
76561199085035923
76561198864334844
76561198258111995
76561199244703965
76561198056231658
76561198285668907
76561198016959360
76561198008046491
76561198992238862
76561198183378573
76561198220525960
76561198094074429
76561198969164950
76561198284097915
76561199405855060
76561198370159371
76561198888673539
76561198267375240
76561198290070352
76561198170849286
76561198054092655
76561198897361353
76561199188226133
76561198346656390
76561198295866288
76561198444973031
76561198105071723
76561198323386933
76561198340950160
76561198206542097
76561198171791515
76561198289038391
76561198140146477
76561198852972616
76561199095526048
76561198891731823
76561198374568222
76561198212144885
76561198295650580
76561198827088975
76561198267198261
76561199677606507
76561198076528930
76561198264208716
76561199040106844
76561198086258149
76561199060919740
76561198258892295
76561199031184194
76561198162546072
76561198283308347
76561198212022879
76561197989816749
76561197989987003
76561197990765403
76561197990877070
76561197991452693
76561197991614527
76561197991927217
76561197992044353
76561197992381970
76561197992640857
76561197993274102
76561197994624930
76561197995163811
76561197995740479
76561197995796898
76561197995937880
76561197996273622
76561197996533799
76561197996784331
76561197997511184
76561197997762421
76561197998509509
76561197999185170
76561197999259433
76561197999281844
76561197999689005
76561198000114258
76561198000226540
76561198000513518
76561198000664630
76561198000887980
76561198001051831
76561198001229458
76561198001697786
76561198001711592
76561198001887580
76561198001942474
76561198002350111
76561198002376278
76561198003232550
76561198003335409
76561198003536264
76561198003833556
76561198003860938
76561198003943001
76561198004038024
76561198004056323
76561198004387873
76561198004511809
76561198004995505
76561198005804085
76561198006984433
76561198008786821
76561198009860614
76561198013600359
76561198014296930
76561198015376166
76561198016847062
76561198018738257
76561198026609587
76561198032963908
76561198034312648
76561198999702253
76561198320414682
76561199070969291
76561198190628385
76561198107722814
76561198449581201
76561198361173699
76561198190330145
76561198170527803
76561198888929009
76561198049016770
76561198071559683
76561198289690793
76561198971666498
76561197993881184
76561198326050377
76561199238764694
76561198004646601
76561198755923328
76561198148173886
76561197987873232
76561197992083923
76561197992326625
76561197993880972
76561197994596395
76561197994890543
76561197995244949
76561197996137699
76561197996856415
76561197997366498
76561197997447572
76561197998582307
76561197998617902
76561197998906022
76561197998997201
76561197999252508
76561197999703244
76561198000037518
76561198000575608
76561198000709350
76561198001247794
76561198001548047
76561198001622585
76561198001816918
76561198003409603
76561198003448591
76561198004098869
76561198004404110
76561198004632036
76561198008306013
76561198008817099
76561198008899963
76561198010513489
76561198010518001
76561198013052063
76561198014290955
76561198014758544
76561198016090160
76561198018776649
76561198021628407
76561198021716904
76561198023836848
76561198029405891
76561198272645055
76561198202100417
76561197994007534
76561198001609430
76561198825879283
76561198375478383
76561198159179073
76561198304305743
76561198986264508
76561197996721975
76561198273837836
76561198085639447
76561198255096602
76561199050875776
76561199033428885
76561198213232944
76561198220345981
76561198074330508
76561198987258676
76561198203121168
76561198093003794
76561198976128014
76561198969304085
76561198355361111
76561198192614251
76561198113207642
76561198326879910
76561198251217726
76561198293935021
76561198250478610
76561198143672164
76561198309450351
76561199429810467
76561198165816835
76561198881277937
76561198136297770
76561198076814460
76561198144195554
76561198202157722
76561198127559742
76561198055594688
76561199140683963
76561199025289583
76561198170554446
76561198124899667
76561199471564447
76561199238652375
76561199216517976
76561199224673895
76561198065297941
76561197987935558
76561197988428029
76561197990618896
76561197990910337
76561197991685423
76561197992091181
76561197993158200
76561197994459976
76561197995905529
76561197996094145
76561197996555835
76561197996683512
76561197997416190
76561197997564678
76561197997662996
76561197998045291
76561197998136280
76561197998258508
76561197998695463
76561197998960353
76561197999287903
76561197999376597
76561197999530677
76561197999700007
76561197999773789
76561198000640535
76561198000778353
76561198000991951
76561198001037558
76561198001070587
76561198001184810
76561198001482814
76561198001971084
76561198002352257
76561198002522241
76561198002726056
76561198003173057
76561198004813359
76561198005140365
76561198010946963
76561198011034044
76561198012498032
76561198013087911
76561198013105227
76561198013306342
76561198013332061
76561198015455004
76561198015725501
76561198015973023
76561198016274875
76561198017409498
76561198018764721
76561198026246644
76561198028867238
76561198353249049
76561198862404290
76561198192703661
76561199016418060
76561198281669931
76561198215879451
76561198083618013
76561198111175883
76561198202727158
76561198053776455
76561197987485469
76561197991163893
76561197991505791
76561197991640293
76561197992072232
76561197992549161
76561197992790691
76561197992885606
76561197993017332
76561197993463515
76561197994621054
76561197994732428
76561197995210320
76561197995560680
76561197995822694
76561197996145814
76561197996615498
76561197996711237
76561197996907761
76561197997655810
76561197998924323
76561197998935963
76561197999794497
76561198000168827
76561198000730735
76561198000870397
76561198001567379
76561198001578862
76561198001690057
76561198001794775
76561198002329502
76561198003476246
76561198003590678
76561198003670760
76561198003917635
76561198004204824
76561198004450399
76561198005089639
76561198005178343
76561198006177165
76561198006401578
76561198007732117
76561198008831388
76561198012973520
76561198018363652
76561198018412840
76561198023201166
76561198025686128
76561198030772992
76561198034061432
76561198037236860
76561198357598613
76561198142818829
76561198216739927
76561199007177557
76561199203134618
76561198090070038
76561198846347658
76561198999993191
76561198256089702
76561198829175460
76561198217309528
76561199075894004
76561198252216678
76561197987987122
76561197988894399
76561197990350868
76561197990818153
76561197990903481
76561197991124935
76561197991407193
76561197991596070
76561197992262028
76561197992298448
76561197992811065
76561197993373158
76561197994093727
76561197994301995
76561197994432164
76561197994770152
76561197995020985
76561197995323241
76561197995576048
76561197997469376
76561197997523640
76561197997850685
76561197998157041
76561197998948475
76561197999412864
76561198000499053
76561198000808362
76561198001178352
76561198001301903
76561198001462275
76561198001483457
76561198001535800
76561198001834918
76561198002564306
76561198002589787
76561198002695297
76561198003257916
76561198003438943
76561198003728537
76561198004129898
76561198009080823
76561198010550739
76561198014138299
76561198014646262
76561198014867509
76561198014978052
76561198018918595
76561198019270781
76561198030092264
76561198030763717
76561198036072309
76561198101885115
76561197990663300
76561197990718390
76561197990733013
76561197991109001
76561197991156078
76561197991867832
76561197991978554
76561197992197402
76561197992423136
76561197992436452
76561197992579543
76561197992650642
76561197992725478
76561197993098785
76561197993111490
76561197993194310
76561197993435435
76561197993898557
76561197993940671
76561197994028419
76561197994048449
76561197994635465
76561197994785891
76561197994815990
76561197994833936
76561197994916650
76561197995413763
76561197995767533
76561197995776204
76561197995887784
76561197995903118
76561197996014065
76561197996136855
76561197996476777
76561197996548420
76561197996648733
76561197996935865
76561197997070912
76561197997336024
76561197997396956
76561197997476592
76561197997611062
76561197997763813
76561197998361069
76561197998483457
76561197998636943
76561197998749972
76561197998956934
76561197999100093
76561197999217992
76561197999276275
76561197999310510
76561197999441423
76561197999693776
76561197999712336
76561197999874937
76561197999903351
76561197999943491
76561198000189392
76561198000227897
76561198000230926
76561198000298455
76561198000511998
76561198001152790
76561198001198014
76561198001582188
76561198002003949
76561198002643894
76561198003367301
76561198003690930
76561198003905532
76561198004174663
76561198004231932
76561198004562429
76561198005005983
76561198005031316
76561198005279462
76561198006150834
76561198006172230
76561198006260418
76561198007585228
76561198008117215
76561198008755761
76561198008762022
76561198009561986
76561198010323739
76561198010604186
76561198011332423
76561198011700157
76561198011736513
76561198012225231
76561198012289534
76561198012649168
76561198012919579
76561198013457420
76561198014212817
76561198014528670
76561198014787529
76561198014859191
76561198016030139
76561198016288399
76561198017296697
76561198023393940
76561198033350109
76561198034929272
76561198213092141
76561198110126202
76561198398347531
76561198364949860
76561198108317624
76561199490760108
76561199018078700
76561198314861973
76561198122915450
76561198364472862
76561198269483313
76561198245913732
76561199668788337
76561198206420336
76561198162183394
76561198202272889
76561199356508039
76561197994466760
76561198296034821
76561197988092729
76561197990274911
76561197990387646
76561197991093569
76561197992582845
76561197992634062
76561197992757093
76561197992969640
76561197993206005
76561197993866860
76561197994282108
76561197994649267
76561197994835718
76561197994977656
76561197995398323
76561197995741506
76561197995977264
76561197996339650
76561197996746074
76561197997072920
76561197998249698
76561197998429276
76561197999032882
76561197999366615
76561198000083198
76561198000132624
76561198000770105
76561198001355969
76561198001533819
76561198001678178
76561198002275858
76561198002305604
76561198003325037
76561198003429159
76561198005471367
76561198006894555
76561198008924981
76561198011066960
76561198011408212
76561198011673441
76561198012823556
76561198013663162
76561198013935354
76561198014197470
76561198014331689
76561198016776024
76561198018091847
76561198029619191
76561198251644442
76561197989298552
76561197989428495
76561197989759887
76561197991026806
76561197991298572
76561197991503911
76561197991567179
76561197992110391
76561197992698307
76561197992749134
76561197992860405
76561197992994011
76561197993207685
76561197994316895
76561197994529796
76561197994930471
76561197995202680
76561197996394557
76561197996930907
76561197996941965
76561197997198366
76561197997393351
76561197998286247
76561197998422942
76561197998559036
76561197998624652
76561197999030206
76561197999173927
76561197999214670
76561197999381962
76561197999475517
76561197999494529
76561197999807133
76561198000271539
76561198001235050
76561198001488866
76561198001911678
76561198001930145
76561198002259349
76561198002435966
76561198002456765
76561198002796624
76561198002906498
76561198002939295
76561198003438914
76561198003727872
76561198003898085
76561198004202322
76561198004244350
76561198004278394
76561198004998092
76561198005001748
76561198005480048
76561198007145022
76561198007905149
76561198008144462
76561198009107387
76561198009260531
76561198009491538
76561198009811830
76561198013944453
76561198016015877
76561198017651734
76561198019059703
76561198020399385
76561198026099549
76561198037238127
76561198256017375
76561198421329354
76561198116392150
76561198098404393
76561198164243129
76561198872643699
76561198071557755
76561198868377397
76561198199625342
76561197990627208
76561197990646545
76561197990975948
76561197991014849
76561197991271539
76561197991702212
76561197992638172
76561197992964374
76561197993048928
76561197993414210
76561197993998605
76561197994188586
76561197994226198
76561197994793978
76561197994988643
76561197996270872
76561197997057509
76561197997183535
76561197997302986
76561197997490980
76561197997497408
76561197997499504
76561197997921895
76561197998329641
76561197998908002
76561197999002878
76561197999102342
76561197999139044
76561197999158130
76561197999763177
76561198000152039
76561198000419135
76561198000491030
76561198000588824
76561198000742009
76561198001814642
76561198001867220
76561198002277939
76561198002379622
76561198002879880
76561198003358142
76561198003898986
76561198004156155
76561198005484455
76561198010809633
76561198012149227
76561198014419722
76561198014492574
76561198015155121
76561198016428249
76561198020036492
76561198024213822
76561198030037416
76561198032734272
76561198239166844
76561199877283015
76561198143568451
76561198843967616
76561199152176024
76561198360629953
76561199467076747
76561199046394430
76561197987694702
76561197991549122
76561197992712715
76561197993924529
76561197994483484
76561197995658649
76561197995822188
76561197996087168
76561197996527306
76561197996680144
76561197996808422
76561197997411473
76561197997646383
76561197998672357
76561198000183710
76561198000212571
76561198000261964
76561198000375380
76561198000955049
76561198002148077
76561198002678665
76561198003081502
76561198003091047
76561198003260850
76561198003265001
76561198003357648
76561198003591316
76561198003635627
76561198003687760
76561198003849095
76561198004169299
76561198004530487
76561198004693036
76561198006483913
76561198006906209
76561198008435717
76561198008986801
76561198009436079
76561198010274750
76561198010454256
76561198011537997
76561198011646415
76561198013865052
76561198015779796
76561198015954615
76561198023551600
76561198301766358
76561199435490995
76561198345048671
76561198030703660
76561198189351965
76561199035579800
76561199152224240
76561199187196937
76561198091360599
76561199206339666
76561198220482204
76561198361523118
76561197989486573
76561197991616802
76561197992132666
76561197992140854
76561197992150383
76561197992257957
76561197992537900
76561197992767210
76561197992976027
76561197993317641
76561197993459236
76561197993510834
76561197995640616
76561197996469065
76561197997023935
76561197998155562
76561197998279492
76561197998394484
76561197998841963
76561197999166158
76561197999315490
76561197999363975
76561197999589878
76561197999625401
76561197999685108
76561198000034587
76561198000391164
76561198000956242
76561198000997997
76561198001013866
76561198001363169
76561198002365564
76561198002972449
76561198003235971
76561198003847524
76561198003900153
76561198004291127
76561198004612867
76561198004655435
76561198004857257
76561198005524675
76561198005676422
76561198005869547
76561198006113605
76561198007615668
76561198008199038
76561198008905022
76561198008905584
76561198010581577
76561198013604146
76561198014163481
76561198014211453
76561198014212020
76561198016219768
76561198016228660
76561198021945866
76561198035563655
76561198038933350
76561198159280753
76561198005598762
76561198255910704
76561198804062045
76561197990854568
76561197990981512
76561197991880224
76561197992278406
76561197992458407
76561197992790402
76561197994146475
76561197994480902
76561197994691855
76561197994899305
76561197995099018
76561197995213404
76561197995440229
76561197995705444
76561197996206105
76561197996442567
76561197996550258
76561197996568765
76561197997187065
76561197997328468
76561197997658590
76561197997796803
76561197998467040
76561197998866016
76561197999010581
76561197999055474
76561197999574803
76561197999778515
76561197999784515
76561197999872027
76561197999903955
76561198000196387
76561198000315133
76561198000348428
76561198000561057
76561198000584377
76561198001439741
76561198001808424
76561198002052876
76561198002145825
76561198002314950
76561198002399326
76561198002854068
76561198002950950
76561198003306825
76561198003535331
76561198003783348
76561198003930768
76561198004068351
76561198004139894
76561198004195820
76561198004212521
76561198004423772
76561198004431243
76561198004674725
76561198004871160
76561198006992892
76561198008161355
76561198008651397
76561198009291145
76561198010014135
76561198012241253
76561198012967463
76561198013164832
76561198013496013
76561198014820323
76561198015742731
76561198016551208
76561198016720874
76561198019804524
76561198023234450
76561198028291875
76561199095672951
76561198327035666
76561198112236466
76561198139517801
76561198964057613
76561198306890607
76561198304100555
76561197963955889
76561199575427565
76561198120430958
76561198234398688
76561199075233917
76561198857530786
76561199878739048
76561198250082390
76561199080305625
76561198036391173
76561198273644918
76561198257832883
76561199143399081
76561197988256913
76561197988861813
76561197988953987
76561197989277435
76561197990983333
76561197991058075
76561197991075817
76561197991169075
76561197991364123
76561197991366926
76561197991372809
76561197992055494
76561197992488178
76561197993256911
76561197993527416
76561197993753082
76561197994454615
76561197994507890
76561197995562042
76561197995691382
76561197995733291
76561197996286116
76561197996867189
76561197996916679
76561197997007253
76561197997904305
76561197998259962
76561197998418812
76561197998469839
76561197998790009
76561197998805509
76561197998962886
76561197999236075
76561197999588504
76561197999826469
76561198000235719
76561198000590822
76561198000648791
76561198001414658
76561198001666216
76561198001732183
76561198002358760
76561198003571263
76561198003728642
76561198003879894
76561198004134029
76561198004237949
76561198004427927
76561198004524862
76561198004586166
76561198004949779
76561198005119228
76561198006809751
76561198009886069
76561198009972701
76561198010890463
76561198013052875
76561198013121037
76561198013399378
76561198014406747
76561198015956284
76561198017217301
76561198018233282
76561198018377379
76561198018873236
76561198021331187
76561198022736857
76561198033747586
76561198272258151
76561198072081825
76561199014761089
76561198890379848
76561199711506209
76561198993723377
76561197988022854
76561197989749746
76561197990991247
76561197991619219
76561197991875630
76561197992207058
76561197992820183
76561197994158466
76561197994627517
76561197994697042
76561197995025216
76561197995380014
76561197996030738
76561197996500032
76561197996640678
76561197996923501
76561197996937278
76561197997068695
76561197997431133
76561197997813792
76561197998125455
76561197998318905
76561197998595393
76561197999021015
76561197999205054
76561197999925617
76561198000194300
76561198000680279
76561198000796201
76561198001761632
76561198002084313
76561198002152666
76561198002307670
76561198002369131
76561198002507503
76561198002728736
76561198002753803
76561198003458038
76561198003548929
76561198004074785
76561198004167834
76561198004879293
76561198005055245
76561198005951259
76561198006658693
76561198009176034
76561198009589909
76561198009913457
76561198010075702
76561198010383150
76561198010789168
76561198010877411
76561198011397460
76561198018264001
76561198032978152
76561198034669799
76561199410036775
76561199065237930
76561198189861033
76561198006757989
76561198837099135
76561198121557484
76561199057816108
76561199184402782
76561198344855814
76561199069096913
76561198134955488
76561198066718150
76561198094342426
76561198797173115
76561197988427818
76561197991333267
76561197992241741
76561197992296493
76561197993089072
76561197993224219
76561197994318875
76561197994638268
76561197995343988
76561197996161137
76561197996162040
76561197996455387
76561197996733933
76561197996816094
76561197997260710
76561197997296917
76561197997363586
76561197997602997
76561197997625378
76561197998308179
76561197998671844
76561197998877982
76561197999006256
76561197999073936
76561197999229106
76561198000079795
76561198000955935
76561198001456304
76561198002145481
76561198002475190
76561198002846733
76561198002960942
76561198003087126
76561198003164191
76561198003213482
76561198003319667
76561198003360265
76561198003702709
76561198003766713
76561198003791527
76561198003904705
76561198004412449
76561198007953567
76561198007985920
76561198009072776
76561198009528486
76561198010050786
76561198010187498
76561198010668680
76561198012392062
76561198016702359
76561198026340354
76561197990445305
76561197992195383
76561197992409234
76561197992436207
76561197993678180
76561197994061085
76561197994103650
76561197994417547
76561197994477382
76561197994732250
76561197995121347
76561197995348208
76561197996357228
76561197996962727
76561197997036004
76561197997588349
76561197998777475
76561197998983459
76561197998989416
76561197999143509
76561197999511055
76561197999625904
76561198000124243
76561198000382248
76561198000854012
76561198000898884
76561198001278418
76561198001708469
76561198002159837
76561198002363635
76561198002555383
76561198002780846
76561198003015974
76561198003137421
76561198003189206
76561198003854283
76561198004484364
76561198005653358
76561198005870132
76561198012492667
76561198036632297
76561199291781550
76561199243725720
76561198013823712
76561198141175243
76561198939562975
76561199032348800
76561198178627782
76561198894575878
76561198391744473
76561198254232894
76561198156003404
76561197990160786
76561197991589314
76561197991833689
76561197992116308
76561197992342147
76561197992426893
76561197992694584
76561197992708759
76561197994476998
76561197995115630
76561197995152632
76561197995408470
76561197995613449
76561197995743698
76561197995988089
76561197996675851
76561197997355902
76561197997881032
76561197997995461
76561197998163588
76561197998266677
76561197998910611
76561197999076934
76561197999274620
76561197999276672
76561197999447231
76561197999489970
76561197999634857
76561197999685884
76561198000680132
76561198001275101
76561198001782519
76561198002113559
76561198002193558
76561198003208032
76561198003221693
76561198003472777
76561198003790612
76561198004250189
76561198004698152
76561198005100184
76561198005721971
76561198006222874
76561198007634757
76561198008501438
76561198009070383
76561198010059041
76561198011237190
76561198011986563
76561198012266908
76561198014635286
76561198015773408
76561198016272448
76561198016291599
76561198016626535
76561198017558299
76561198032620201
76561198244213908
76561198829077736
76561198216457813
76561198932129703
76561198250294548
76561198232024728
76561198347772301
76561198068328838
76561198109651810
76561199015032907
76561198331239548
76561199176220291
76561198104721503
76561199036140590
76561199123047309
76561199020059576
76561198006034179
76561198836189056
76561198876995318
76561198121873896
76561198891015732
76561199470384892
76561198053620102
76561198983800468
76561197998822889
76561198073586768
76561198800937065
76561198171320842
76561199028734366
76561198799514901
76561198136315062
76561199085237521
76561198995218972
76561198840478293
76561198239114350
76561198184555914
76561199092657806
76561198155273918
76561198332477327
76561198036488095
76561198036345604
76561198043524321
76561198179110174
76561198065859560
76561198886513819
76561199002514666
76561198298490363
76561198102680963
76561199044377414
76561198886243083
76561198969512945
76561198201741257
76561199000372805
76561198119378943
76561198348716060
76561199210382841
76561199201281725
76561199208851779
76561198084117874
76561199515727655
76561198152335745
76561198879198567
76561198991480862
76561198099158276
76561198963786993
76561198310192996
76561198101855959
76561199066925622
76561198212983052
76561198036329407
76561198936414006
76561199003066040
76561199152186416
76561199030631862
76561199603263052
76561198884666566
76561199037293228
76561198886230003
76561199061317554
76561198856519667
76561199095036821
76561198196508039
76561198304933918
76561198977442332
76561199523623821
76561198989079230
76561198194633790
76561198349958183
76561199100808898
76561199045366692
76561199038204641
76561198128175752
76561199215047497
76561198088355378
76561199084636712
76561198373292480
76561199141032068
76561199073203627
76561199696207306
76561198074439137
76561198039895271
76561198207662492
76561199106680631
76561198241903416
76561198362618682
76561199048484814
76561199121428721
76561198201660825
76561198819004522
76561198189492290
76561199026908395
76561199058257320
76561198203052496
76561198371200549
76561198819026295
76561199209024832
76561198182383378
