"","steam_id","grupo"
"107","76561199232206316","https://steamcommunity.com/groups/dignitas"
"108","76561198889105620","https://steamcommunity.com/groups/dignitas"
"109","76561198797795867","https://steamcommunity.com/groups/dignitas"
"110","76561198054577943","https://steamcommunity.com/groups/dignitas"
"111","76561198256386459","https://steamcommunity.com/groups/dignitas"
"112","76561198092405658","https://steamcommunity.com/groups/dignitas"
"113","76561198011275747","https://steamcommunity.com/groups/dignitas"
"114","76561198890041785","https://steamcommunity.com/groups/dignitas"
"115","76561198274954917","https://steamcommunity.com/groups/dignitas"
"116","76561198953940190","https://steamcommunity.com/groups/dignitas"
"117","76561198110698174","https://steamcommunity.com/groups/dignitas"
"118","76561198123262724","https://steamcommunity.com/groups/dignitas"
"119","76561198979645508","https://steamcommunity.com/groups/dignitas"
"120","76561199009504766","https://steamcommunity.com/groups/dignitas"
"121","76561198181109069","https://steamcommunity.com/groups/dignitas"
"122","76561198833415089","https://steamcommunity.com/groups/dignitas"
"123","76561198408752560","https://steamcommunity.com/groups/dignitas"
"124","76561199392092961","https://steamcommunity.com/groups/dignitas"
"125","76561199057119551","https://steamcommunity.com/groups/dignitas"
"126","76561199527478319","https://steamcommunity.com/groups/dignitas"
"127","76561199527183157","https://steamcommunity.com/groups/dignitas"
"128","76561199527889758","https://steamcommunity.com/groups/dignitas"
"129","76561199527529595","https://steamcommunity.com/groups/dignitas"
"130","76561199527799775","https://steamcommunity.com/groups/dignitas"
"131","76561199528414115","https://steamcommunity.com/groups/dignitas"
"132","76561199184576649","https://steamcommunity.com/groups/dignitas"
"133","76561198899037371","https://steamcommunity.com/groups/dignitas"
"134","76561199211651835","https://steamcommunity.com/groups/dignitas"
"135","76561198172392621","https://steamcommunity.com/groups/dignitas"
"136","76561198142192629","https://steamcommunity.com/groups/dignitas"
"137","76561197971196420","https://steamcommunity.com/groups/dignitas"
"138","76561198050652201","https://steamcommunity.com/groups/dignitas"
"139","76561198262312999","https://steamcommunity.com/groups/dignitas"
"140","76561199203678427","https://steamcommunity.com/groups/dignitas"
"141","76561198293169475","https://steamcommunity.com/groups/dignitas"
"142","76561198120405721","https://steamcommunity.com/groups/dignitas"
"143","76561198083226315","https://steamcommunity.com/groups/dignitas"
"144","76561198168015698","https://steamcommunity.com/groups/dignitas"
"145","76561199146517180","https://steamcommunity.com/groups/dignitas"
"146","76561198402215940","https://steamcommunity.com/groups/dignitas"
"147","76561198387826535","https://steamcommunity.com/groups/dignitas"
"148","76561198407733784","https://steamcommunity.com/groups/dignitas"
"149","76561198377346304","https://steamcommunity.com/groups/dignitas"
"150","76561198795806667","https://steamcommunity.com/groups/dignitas"
"151","76561198400432885","https://steamcommunity.com/groups/dignitas"
"152","76561198992076400","https://steamcommunity.com/groups/dignitas"
"153","76561198896585532","https://steamcommunity.com/groups/dignitas"
"154","76561198262712300","https://steamcommunity.com/groups/dignitas"
"155","76561198799036293","https://steamcommunity.com/groups/dignitas"
"156","76561198317271276","https://steamcommunity.com/groups/dignitas"
"157","76561198119817073","https://steamcommunity.com/groups/dignitas"
"158","76561198057445885","https://steamcommunity.com/groups/dignitas"
"159","76561199520804239","https://steamcommunity.com/groups/dignitas"
"160","76561198994277192","https://steamcommunity.com/groups/dignitas"
"161","76561198132822686","https://steamcommunity.com/groups/dignitas"
"162","76561198994943255","https://steamcommunity.com/groups/dignitas"
"163","76561198835598875","https://steamcommunity.com/groups/dignitas"
"164","76561198973918782","https://steamcommunity.com/groups/dignitas"
"165","76561199116098316","https://steamcommunity.com/groups/dignitas"
"166","76561198111584454","https://steamcommunity.com/groups/dignitas"
"167","76561199379437405","https://steamcommunity.com/groups/dignitas"
"168","76561199026986916","https://steamcommunity.com/groups/dignitas"
"169","76561199073205294","https://steamcommunity.com/groups/dignitas"
"170","76561199188547171","https://steamcommunity.com/groups/dignitas"
"171","76561198444318806","https://steamcommunity.com/groups/dignitas"
"172","76561198845449605","https://steamcommunity.com/groups/dignitas"
"173","76561199206970956","https://steamcommunity.com/groups/dignitas"
"174","76561198957981079","https://steamcommunity.com/groups/dignitas"
"175","76561198407603070","https://steamcommunity.com/groups/dignitas"
"176","76561199103468047","https://steamcommunity.com/groups/dignitas"
"177","76561198979475979","https://steamcommunity.com/groups/dignitas"
